start;end;actor;recp;bp_actor;bp_recp;label;int_bc;val_actor;val_recp;intention;audio_info
01:45:46;01:45:48;jc;fg;haende;haende;hah;wea;pos;pos;ja;nar
01:47:59;01:48:00;oldwoman;fg;haende;ruecken;klop;wea;pos;pos;ja;
01:48:22;01:48:30;jc;fg;haende;brust;klei;wea;pos;pos;ja;nar
01:48:37;01:48:39;jc;fg;haende;"brust;arme";klei;wea;pos;pos;ja;
01:49:17;01:49:20;dt;woman;arme;ruecken;arm;wea;spos;spos;ja;
01:49:25;01:49:27;dt;woman;arme;ruecken;arm;wea;spos;spos;ja;
01:49:34;01:49:35;jc;dt;haende;kopf;tae;wea;pos;pos;ja;
01:49:35;01:49:35;jc;dt;gesicht;gesicht;kuss;wea;pos;pos;ja;"aud;nar"
01:49:46;01:49:48;jc;boy;haende;arme;zieh;wea;pos;pos;ja;
01:49:50;01:49:59;jc;fg;haende;haende;hah;wea;spos;spos;ja;
01:49:50;01:49:59;fg;jc;haende;haende;hah;wea;spos;spos;ja;
01:50:02;01:50:07;jc;fg;haende;haende;hah;wea;spos;spos;ja;
01:50:02;01:50:07;fg;jc;haende;haende;hah;wea;spos;spos;ja;nar
01:50:06;01:50:13;fg;boy;haende;haende;hah;wea;spos;spos;ja;
01:52:04;01:52:07;jc;fg;haende;haende;hah;wea;pos;pos;ja;nar
01:53:02;01:53:03;fg;boy;gesicht;kopf;kuss;wea;spos;spos;ja;aud
01:55:54;01:55:58;fg;boy;arme;schultern;nah;wea;pos;pos;nein;
01:55:59;01:56:00;fg;boy;arme;schultern;nah;wea;pos;pos;nein;
01:56:08;01:56:09;fg;boy;arme;schultern;sb;wea;pos;pos;nein;
01:56:11;01:56:11;fg;boy;arme;schultern;sb;wea;pos;pos;nein;
01:56:13;01:56:13;fg;boy;haende;schultern;klei;wea;pos;pos;ja;
